answers_keys_json,board_id,columns_json,date,grid_id,rows_json
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",378,"[{""id"":""played_world_cup"",""name"":""Has played in the Men's FIFA World Cup"",""variantId"":null},{""id"":""gdp_per_capita_over_x"",""name"":""GDP per capita over $30k"",""variantId"":3},{""id"":""flag_has_x_colors"",""name"":""Flag with only 2 colors"",""variantId"":0}]",2025-04-19,378,"[{""id"":""top_20_wheat_production"",""name"":""Top 20 in wheat production"",""variantId"":null},{""id"":""50_plus_skyscrapers"",""name"":""Has 50+ skyscrapers"",""variantId"":null},{""id"":""coastline_length_under_x"",""name"":""Has coastline, with length less than 500 km"",""variantId"":1}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",379,"[{""id"":""continent"",""name"":""In South America"",""variantId"":4},{""id"":""official_language"",""name"":""Spanish is an official language"",""variantId"":1},{""id"":""played_world_cup"",""name"":""Has played in the Men's FIFA World Cup"",""variantId"":null}]",2025-04-20,379,"[{""id"":""river_x_runs_through"",""name"":""Is part of the Amazon River system"",""variantId"":1},{""id"":""color_on_flag"",""name"":""Flag with green"",""variantId"":4},{""id"":""coastline_on_x"",""name"":""Coastline on the Atlantic Ocean"",""variantId"":3}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",380,"[{""id"":""top_20_world_hertitage_sites"",""name"":""Top 20 in number of World Heritage sites"",""variantId"":null},{""id"":""olympic_medals_over_x"",""name"":""More than 100 Olympic medals"",""variantId"":5},{""id"":""name_length"",""name"":""Name is 8 letters long"",""variantId"":4}]",2025-04-21,380,"[{""id"":""air_pollution_over_x"",""name"":""Air pollution over 10 μg/m³"",""variantId"":1},{""id"":""continent"",""name"":""In Asia"",""variantId"":0},{""id"":""size_over_x"",""name"":""Area greater than 500,000 km²"",""variantId"":6}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",381,"[{""id"":""touches_eurasian_steppe"",""name"":""Touches the Eurasian Steppe"",""variantId"":null},{""id"":""name_length"",""name"":""Name is 7 letters long"",""variantId"":3},{""id"":""color_on_flag"",""name"":""Flag with blue"",""variantId"":1}]",2025-04-22,381,"[{""id"":""was_ussr"",""name"":""Was part of the USSR"",""variantId"":null},{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null},{""id"":""continent"",""name"":""In Asia"",""variantId"":0}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",382,"[{""id"":""top_20_obesity_rate"",""name"":""Top 20 in obesity rate"",""variantId"":null},{""id"":""name_length"",""name"":""Name is 8 letters long"",""variantId"":4},{""id"":""size_over_x"",""name"":""Area greater than 100,000 km²"",""variantId"":4}]",2025-04-23,382,"[{""id"":""drives_left"",""name"":""Drives on the left"",""variantId"":null},{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null},{""id"":""no_olympic_medals"",""name"":""Has never won an Olympic medal"",""variantId"":null}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",383,"[{""id"":""hosted_olympics"",""name"":""Has hosted the Olympics"",""variantId"":null},{""id"":""continent"",""name"":""In Europe"",""variantId"":1},{""id"":""borders_x_or_more"",""name"":""Borders 5+ countries"",""variantId"":0}]",2025-04-24,383,"[{""id"":""top_20_rail_size"",""name"":""Top 20 in rail transport network size"",""variantId"":null},{""id"":""population_over_x"",""name"":""Population over 50 million"",""variantId"":6},{""id"":""flag_has_x_colors"",""name"":""Flag with only 2 colors"",""variantId"":0}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",384,"[{""id"":""drives_left"",""name"":""Drives on the left"",""variantId"":null},{""id"":""name_multiple_words"",""name"":""Name consists of multiple words"",""variantId"":null},{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null}]",2025-04-25,384,"[{""id"":""continent"",""name"":""In Oceania"",""variantId"":6},{""id"":""population_over_x"",""name"":""Population over 20 million"",""variantId"":5},{""id"":""size_over_x"",""name"":""Area greater than 500,000 km²"",""variantId"":6}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",385,"[{""id"":""olympic_medals_over_x"",""name"":""More than 40 Olympic medals"",""variantId"":3},{""id"":""color_on_flag"",""name"":""Flag with green"",""variantId"":4},{""id"":""coastline_length_over_x"",""name"":""Has coastline, with length greater than 1,000 km"",""variantId"":2}]",2025-04-26,385,"[{""id"":""continent"",""name"":""In North America"",""variantId"":3},{""id"":""name_length"",""name"":""Name is 7 letters long"",""variantId"":3},{""id"":""population_over_x"",""name"":""Population over 50 million"",""variantId"":6}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",386,"[{""id"":""official_language"",""name"":""French is an official language"",""variantId"":2},{""id"":""coastline_on_x"",""name"":""Coastline on the North Atlantic Ocean"",""variantId"":5},{""id"":""flag_has_x_colors"",""name"":""Flag with only 3 colors"",""variantId"":1}]",2025-04-27,386,"[{""id"":""continent"",""name"":""In Africa"",""variantId"":2},{""id"":""coastline_length_under_x"",""name"":""Has coastline, with length less than 500 km"",""variantId"":1},{""id"":""capital_not_most_populated_city"",""name"":""Capital is not the most populated city"",""variantId"":null}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",387,"[{""id"":""river_x_runs_through"",""name"":""Is part of the Niger River system"",""variantId"":4},{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null},{""id"":""flag_has_x_or_more_colors"",""name"":""Flag with 5+ colors"",""variantId"":0}]",2025-04-28,387,"[{""id"":""gdp_per_capita_under_x"",""name"":""GDP per capita under $10k"",""variantId"":1},{""id"":""continent"",""name"":""In Africa"",""variantId"":2},{""id"":""official_language"",""name"":""French is an official language"",""variantId"":2}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",388,"[{""id"":""commonwealth_member"",""name"":""Member of the Commonwealth"",""variantId"":null},{""id"":""continent"",""name"":""In Asia"",""variantId"":0},{""id"":""name_length"",""name"":""Name is 7 letters long"",""variantId"":3}]",2025-04-29,388,"[{""id"":""coastline_on_x"",""name"":""Coastline on the Indian Ocean"",""variantId"":1},{""id"":""observes_dst"",""name"":""Observes Daylight Savings Time"",""variantId"":null},{""id"":""borders_x_or_more"",""name"":""Borders 5+ countries"",""variantId"":0}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",389,"[{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null},{""id"":""gdp_per_capita_under_x"",""name"":""GDP per capita under $40k"",""variantId"":4},{""id"":""size_under_x"",""name"":""Area less than 50,000 km²"",""variantId"":3}]",2025-04-30,389,"[{""id"":""top_20_population_density"",""name"":""Top 20 in population density"",""variantId"":null},{""id"":""continent"",""name"":""In Europe"",""variantId"":1},{""id"":""name_length"",""name"":""Name is 6 letters long"",""variantId"":2}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",390,"[{""id"":""population_under_x"",""name"":""Population under 2 million"",""variantId"":2},{""id"":""name_length"",""name"":""Name is 7 letters long"",""variantId"":3},{""id"":""hdi_over_x"",""name"":""Human Development Index over 0.8"",""variantId"":8}]",2025-05-01,390,"[{""id"":""top_20_alcohol_consumption"",""name"":""Top 20 in alcohol consumption per capita"",""variantId"":null},{""id"":""borders_x_to_y"",""name"":""Borders 3-4 countries"",""variantId"":2},{""id"":""continent"",""name"":""In Asia"",""variantId"":0}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",391,"[{""id"":""name_length"",""name"":""Name is 5 letters long"",""variantId"":1},{""id"":""borders_x_to_y"",""name"":""Borders 4-5 countries"",""variantId"":3},{""id"":""flag_rwb"",""name"":""Flag with only red, white, and blue"",""variantId"":null}]",2025-05-02,391,"[{""id"":""olympic_medals_under_x"",""name"":""Fewer than 20 Olympic medals"",""variantId"":1},{""id"":""continent"",""name"":""In Asia"",""variantId"":0},{""id"":""captial_population_under_x"",""name"":""Capital city population under 500k"",""variantId"":3}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",392,"[{""id"":""commonwealth_member"",""name"":""Member of the Commonwealth"",""variantId"":null},{""id"":""flag_has_x_colors"",""name"":""Flag with only 3 colors"",""variantId"":1},{""id"":""hdi_over_x"",""name"":""Human Development Index over 0.8"",""variantId"":8}]",2025-05-03,392,"[{""id"":""name_start_end_same_letter"",""name"":""Starts and ends with the same letter"",""variantId"":null},{""id"":""coastline_on_x"",""name"":""Coastline on the Indian Ocean"",""variantId"":1},{""id"":""population_over_x"",""name"":""Population over 20 million"",""variantId"":5}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",393,"[{""id"":""name_x_plus_letters_long"",""name"":""Name is 10+ letters long"",""variantId"":0},{""id"":""cpi_over_x"",""name"":""Corruption Perceptions Index over 40"",""variantId"":2},{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null}]",2025-05-04,393,"[{""id"":""continent"",""name"":""In Oceania"",""variantId"":6},{""id"":""official_language"",""name"":""French is an official language"",""variantId"":2},{""id"":""borders_x_to_y"",""name"":""Borders 4-5 countries"",""variantId"":3}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",394,"[{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null},{""id"":""flag_rwb"",""name"":""Flag with only red, white, and blue"",""variantId"":null},{""id"":""hdi_under_x"",""name"":""Human Development Index under 0.65"",""variantId"":5}]",2025-05-05,394,"[{""id"":""continent"",""name"":""In Asia"",""variantId"":0},{""id"":""drives_left"",""name"":""Drives on the left"",""variantId"":null},{""id"":""size_over_x"",""name"":""Area greater than 500,000 km²"",""variantId"":6}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",395,"[{""id"":""has_nuclear_weapons"",""name"":""Has nuclear weapons"",""variantId"":null},{""id"":""borders_x_or_more"",""name"":""Borders 5+ countries"",""variantId"":0},{""id"":""name_length"",""name"":""Name is 7 letters long"",""variantId"":3}]",2025-05-06,395,"[{""id"":""olympic_medals_over_x"",""name"":""More than 200 Olympic medals"",""variantId"":6},{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null},{""id"":""population_over_x"",""name"":""Population over 50 million"",""variantId"":6}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",396,"[{""id"":""continent"",""name"":""In Europe"",""variantId"":1},{""id"":""hosted_f1"",""name"":""Has hosted a Formula 1 Grand Prix"",""variantId"":null},{""id"":""gdp_per_capita_over_x"",""name"":""GDP per capita over $30k"",""variantId"":3}]",2025-05-07,396,"[{""id"":""capital_not_most_populated_city"",""name"":""Capital is not the most populated city"",""variantId"":null},{""id"":""size_over_x"",""name"":""Area greater than 500,000 km²"",""variantId"":6},{""id"":""name_multiple_words"",""name"":""Name consists of multiple words"",""variantId"":null}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",397,"[{""id"":""played_world_cup"",""name"":""Has played in the Men's FIFA World Cup"",""variantId"":null},{""id"":""continent"",""name"":""In Asia"",""variantId"":0},{""id"":""air_pollution_over_x"",""name"":""Air pollution over 10 μg/m³"",""variantId"":1}]",2025-05-08,397,"[{""id"":""is_monarchy"",""name"":""Is a monarchy"",""variantId"":null},{""id"":""borders_x_to_y"",""name"":""Borders 1-2 countries"",""variantId"":0},{""id"":""flag_has_animal"",""name"":""Flag with an animal"",""variantId"":null}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",398,"[{""id"":""population_over_x"",""name"":""Population over 20 million"",""variantId"":5},{""id"":""river_x_runs_through"",""name"":""Is part of the Niger River system"",""variantId"":4},{""id"":""captial_population_under_x"",""name"":""Capital city population under 200k"",""variantId"":2}]",2025-05-09,398,"[{""id"":""continent"",""name"":""In Africa"",""variantId"":2},{""id"":""flag_has_x_colors"",""name"":""Flag with only 3 colors"",""variantId"":1},{""id"":""coastline_on_x"",""name"":""Coastline on the North Atlantic Ocean"",""variantId"":5}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",399,"[{""id"":""gdp_per_capita_over_x"",""name"":""GDP per capita over $30k"",""variantId"":3},{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null},{""id"":""population_over_x"",""name"":""Population over 20 million"",""variantId"":5}]",2025-05-10,399,"[{""id"":""flag_has_x_or_more_colors"",""name"":""Flag with 5+ colors"",""variantId"":0},{""id"":""commonwealth_member"",""name"":""Member of the Commonwealth"",""variantId"":null},{""id"":""borders_x_to_y"",""name"":""Borders 3-4 countries"",""variantId"":2}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",400,"[{""id"":""coastline_on_x"",""name"":""Coastline on the Caribbean Sea"",""variantId"":6},{""id"":""continent"",""name"":""In Africa"",""variantId"":2},{""id"":""capital_not_most_populated_city"",""name"":""Capital is not the most populated city"",""variantId"":null}]",2025-05-11,400,"[{""id"":""flag_has_x_colors"",""name"":""Flag with only 3 colors"",""variantId"":1},{""id"":""name_x_plus_letters_long"",""name"":""Name is 10+ letters long"",""variantId"":0},{""id"":""olympic_medals_over_x"",""name"":""More than 10 Olympic medals"",""variantId"":0}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",401,"[{""id"":""flag_has_animal"",""name"":""Flag with an animal"",""variantId"":null},{""id"":""coastline_on_x"",""name"":""Coastline on the Indian Ocean"",""variantId"":1},{""id"":""borders_x_to_y"",""name"":""Borders 3-4 countries"",""variantId"":2}]",2025-05-12,401,"[{""id"":""starting_letter"",""name"":""Starts with letter M"",""variantId"":10},{""id"":""size_under_x"",""name"":""Area less than 100,000 km²"",""variantId"":4},{""id"":""hdi_over_x"",""name"":""Human Development Index over 0.7"",""variantId"":6}]"
